0.487,0.859,4,-4.403,1,0.0488,0.00204,0,0.322,0.377,148.037,228480,4,country
0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,391376,4,rock
0.541,0.807,1,-5.333,0,0.03,0.0205,0,0.259,0.284,145.124,222573,4,rock
0.56,0.442,5,-7.224,1,0.0243,0.727,1.71E-05,0.11,0.212,146.448,309600,4,rock
0.561,0.547,11,-7.496,0,0.0321,0.189,0.00157,0.17,0.19,139.755,273427,4,rock
0.473,0.777,9,-3.698,1,0.059,0.119,7.87E-05,0.671,0.21,136.249,186813,4,rock
0.366,0.94,1,-5.119,0,0.0696,0.000769,9.42E-05,0.188,0.369,130.198,255627,4,rock
0.239,0.442,1,-11.494,1,0.0308,0.106,0.0411,0.0738,0.4,185.723,389933,4,rock
0.42,0.929,7,-3.899,0,0.121,0.000353,0.000747,0.122,0.3,127.204,210240,4,rock
0.354,0.982,4,-3.026,0,0.168,0.000237,0.000294,0.204,0.194,143.772,252613,4,rock
0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4,rock
0.499,0.871,2,-4.75,1,0.0366,0.00574,0.00239,0.105,0.301,125.778,286480,4,rock
0.564,0.84,1,-6.116,1,0.0343,0.012,0.00339,0.0949,0.663,100.649,277333,4,rock
0.527,0.61,4,-5.819,1,0.0237,0.422,0.000203,0.281,0.331,158.478,272347,4,rock
0.452,0.873,9,-4.867,1,0.0613,0.000519,0,0.0592,0.433,80.473,222027,4,rock
0.597,0.605,7,-12.013,1,0.0255,0.181,0.000331,0.118,0.886,97.782,281147,4,rock
0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0701,0.74,117.401,253250,4,rock
0.774,0.458,10,-6.45,1,0.042,0.0278,0,0.133,0.183,118.024,216961,4,hip hop
0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,4,hip hop
0.9,0.653,1,-6.962,0,0.289,0.0945,0,0.528,0.399,112.503,145603,4,hip hop
0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,158053,4,hip hop
0.781,0.676,10,-3.857,0,0.26,0.0563,0,0.119,0.535,146.107,212133,4,hip hop
0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,121347,4,hip hop
0.81,0.353,6,-9.931,0,0.31,0.588,0,0.102,0.0727,88.031,208293,4,hip hop
0.736,0.67,10,-6.702,1,0.311,0.186,0,0.114,0.845,130.032,169999,4,hip hop
0.797,0.741,5,-4.672,0,0.153,0.0236,0,0.356,0.753,149.982,171867,4,hip hop
0.733,0.63,11,-4.296,1,0.395,0.13,0,0.162,0.832,149.989,152000,4,hip hop
0.917,0.786,11,-4.921,0,0.208,0.0403,0,0.195,0.441,143.038,224903,4,hip hop
0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,4,hip hop
0.758,0.736,10,-6.927,0,0.193,0.192,0,0.132,0.367,145.003,136760,4,hip hop
0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,127947,4,hip hop
0.853,0.696,1,-6.179,0,0.246,0.179,0,0.286,0.184,118.001,171270,4,hip hop
0.826,0.615,8,-7.979,0,0.219,0.071,0,0.0965,0.543,98.056,225199,4,hip hop
0.755,0.615,4,-8.245,1,0.0454,0.00587,1.75E-06,0.109,0.039,105.955,215364,4,hip hop
0.703,0.706,9,-3.797,0,0.109,0.268,0,0.171,0.43,154.985,252384,4,hip hop
0.792,0.743,7,-2.806,1,0.0851,0.107,0,0.183,0.742,150.024,195637,4,hip hop
0.757,0.69,1,-5.327,0,0.282,0.0716,0,0.192,0.914,132.064,194732,4,hip hop
0.656,0.542,7,-7.358,1,0.323,0.0484,0,0.106,0.551,166.11,142320,4,hip hop
0.611,0.466,9,-11.361,1,0.372,0.711,0.000264,0.0847,0.223,192.08,240342,4,hip hop
0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4,hip hop
0.95,0.59,8,-6.508,0,0.29,0.00534,0,0.11,0.219,130.003,183527,4,hip hop
0.931,0.387,1,-9.127,1,0.412,0.088,0,0.136,0.376,125.978,179405,4,hip hop
0.437,0.481,11,-9.681,0,0.237,0.377,0,0.33,0.216,83.606,239947,4,hip hop
0.8,0.578,4,-5.144,0,0.0485,0.00381,0,0.359,0.367,143.01,204665,4,hip hop
0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,4,hip hop
0.636,0.501,11,-7.26,0,0.329,0.413,0,0.339,0.196,82.309,265120,4,hip hop
0.962,0.573,7,-5.924,1,0.308,0.0161,0,0.109,0.728,125.035,237655,4,hip hop
0.735,0.482,8,-9.445,1,0.139,0.00623,0.0144,0.448,0.315,181.995,217933,4,hip hop
0.788,0.847,1,-5.074,1,0.288,0.0346,0,0.099,0.412,159.045,160481,4,hip hop
0.95,0.489,8,-8.411,1,0.462,0.105,0,0.411,0.919,130.021,158769,4,hip hop
0.71,0.814,10,-4.575,1,0.0561,0.162,0,0.16,0.714,155.02,230440,4,hip hop
0.9,0.653,1,-6.962,0,0.289,0.0945,0,0.528,0.399,112.503,145603,4,rap
0.875,0.66,2,-6.688,1,0.331,0.00551,0,0.121,0.158,150.104,145241,4,rap
0.736,0.482,4,-8.242,1,0.196,0.327,0,0.229,0.608,140.064,224507,4,rap
0.753,0.498,2,-5.61,1,0.0504,0.551,0,0.0706,0.927,89.95,158053,4,rap
0.901,0.522,2,-8.304,1,0.33,0.0114,0,0.259,0.329,104.053,127947,4,rap
0.812,0.583,1,-7.156,1,0.241,0.0525,2.63E-05,0.123,0.404,120.05,184082,4,rap
0.68,0.563,10,-5.843,1,0.0454,0.354,0,0.136,0.374,145.028,231267,4,rap
0.826,0.615,8,-7.979,0,0.219,0.071,0,0.0965,0.543,98.056,225199,4,rap
0.834,0.73,8,-3.714,1,0.222,0.00513,0,0.124,0.446,155.008,312820,4,rap
0.782,0.567,8,-7.3,1,0.255,0.338,0,0.188,0.201,131.978,178182,4,rap
0.85,0.569,5,-8.152,0,0.136,0.0609,0.0816,0.1,0.294,80.02,205040,4,rap
0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,4,rap
0.733,0.63,11,-4.296,1,0.395,0.13,0,0.162,0.832,149.989,152000,4,rap
0.45,0.722,1,-5.175,1,0.141,0.391,0,0.394,0.489,121.278,240739,5,rap
0.738,0.629,6,-4.882,0,0.0495,0.268,0.00114,0.163,0.319,146.067,180898,4,rap
0.689,0.723,0,-4.052,0,0.0836,0.0985,0,0.158,0.288,160.042,217828,4,rap
0.758,0.646,7,-4.701,1,0.112,0.128,0,0.0778,0.589,155.955,197171,4,rap
0.762,0.648,2,-5.583,1,0.103,0.064,0,0.112,0.414,120.94,146777,4,rap
0.755,0.575,4,-8.393,0,0.0678,0.0456,0.00124,0.276,0.49,85.987,205147,4,rap
0.841,0.733,1,-5.077,1,0.142,0.0246,0,0.174,0.284,130.009,283693,4,rap
0.888,0.515,1,-6.246,1,0.271,0.247,0,0.446,0.264,141.009,225893,4,rap
0.723,0.582,11,-7.123,1,0.0963,0.0133,1.47E-05,0.203,0.142,73.487,183419,4,rap
0.803,0.64,4,-4.527,0,0.0279,0.0544,4.77E-05,0.342,0.038,131.986,292727,4,rap
0.715,0.617,11,-5.558,0,0.242,0.1,3.62E-06,0.186,0.289,176.108,130929,4,rap
0.909,0.405,6,-8.133,0,0.14,0.0306,0.00698,0.105,0.455,154.984,238613,4,rap
0.64,0.652,1,-8.999,1,0.213,0.215,0,0.219,0.148,133.884,211343,4,rap
0.856,0.82,1,-3.813,1,0.0962,0.0226,0,0.168,0.723,146.009,170959,4,rap
0.714,0.566,7,-4.408,1,0.056,0.142,1.25E-06,0.57,0.449,113.074,135920,4,rap
0.665,0.651,1,-5.515,1,0.156,0.0414,0,0.0896,0.237,163.935,175755,4,rap
0.723,0.466,0,-10.067,0,0.228,0.407,0,0.0968,0.432,159.931,179840,4,rap
0.792,0.454,9,-6.753,1,0.458,0.00422,0,0.285,0.674,161.993,202963,4,rap
0.754,0.342,10,-8.677,0,0.0991,0.073,0,0.193,0.423,128.981,121347,4,rap
0.487,0.789,8,-3.69,1,0.044,0.00947,4.05E-06,0.189,0.0564,150.007,270715,4,rap
0.691,0.571,11,-7.911,1,0.54,0.122,0,0.108,0.531,154.259,124926,4,rap
0.789,0.524,1,-7.942,0,0.273,0.212,0,0.221,0.343,138.064,147600,4,rap
0.705,0.816,10,-7.046,0,0.32,0.0805,0,0.476,0.929,94.211,138872,4,rap
0.805,0.824,1,-5.844,1,0.0534,0.102,0,0.198,0.649,126.012,217147,4,rap
0.726,0.839,8,-4.338,1,0.137,0.0444,0,0.11,0.351,94.993,192553,4,rap
0.802,0.743,7,-4.82,0,0.0474,0.269,1.36E-06,0.121,0.877,146.03,211427,4,rap
0.871,0.552,4,-4.953,0,0.0509,0.128,0,0.272,0.27,141.973,273087,4,rap
0.706,0.559,4,-5.216,0,0.0416,0.0372,0,0.379,0.252,78.534,217405,4,rap
0.563,0.619,11,-11.469,0,0.0461,0.000606,5.61E-05,0.299,0.563,81.987,152195,4,rap
0.699,0.558,11,-7.622,1,0.0603,0.462,0,0.116,0.493,79.992,165000,4,rap
0.737,0.737,4,-3.72,0,0.238,0.00158,0,0.28,0.5,134.066,148560,4,rap
0.925,0.308,11,-6.562,0,0.338,0.125,0,0.0933,0.265,122.099,145507,4,rap
0.764,0.622,7,-5.128,1,0.32,0.118,0,0.122,0.664,94.834,171000,4,rap
0.559,0.761,4,-4.041,0,0.0877,0.131,1.60E-06,0.143,0.24,163.898,246987,4,rap
0.855,0.694,2,-4.393,1,0.169,0.371,0,0.109,0.49,122.078,324189,4,rap
0.85,0.785,8,-4.963,0,0.345,0.0367,0,0.155,0.718,145.063,343099,4,rap
0.761,0.867,9,-3.48,1,0.067,0.0106,7.56E-05,0.0603,0.887,107.99,178600,4,rap
0.902,0.819,1,-3.321,1,0.317,0.0414,0,0.106,0.746,89,186872,4,rap
0.704,0.558,0,-6.142,1,0.375,0.152,0,0.285,0.388,85.325,167595,4,rap
0.77,0.567,2,-5.698,1,0.175,0.105,0,0.125,0.26,81.477,222360,4,rap
0.718,0.659,2,-7.789,1,0.227,0.133,9.49E-05,0.101,0.358,82.741,117577,4,rap
0.921,0.537,9,-5.723,0,0.0804,0.556,0.00404,0.102,0.711,128.009,135090,4,rap
0.792,0.56,9,-4.125,1,0.225,0.493,0,0.0849,0.505,134.044,206267,4,rap
0.876,0.786,10,-4.884,0,0.306,0.0627,0,0.127,0.575,153.068,244679,4,rap
0.81,0.627,10,-8.292,1,0.0568,0.36,0,0.0889,0.264,140.026,167366,4,rap
0.776,0.608,10,-6.478,0,0.104,0.128,0,0.0932,0.402,156.025,116681,4,rap
0.843,0.807,11,-8.24,1,0.208,0.0569,0,0.264,0.931,135.047,159441,4,rap
0.758,0.474,1,-8.72,1,0.146,0.015,0,0.116,0.0541,76.062,184960,4,rap
0.754,0.692,8,-2.225,0,0.0634,0.0388,0,0.254,0.53,77.488,148725,4,rap
0.828,0.37,7,-7.441,0,0.26,0.484,0,0.119,0.549,149.964,193575,4,rap
0.767,0.538,0,-6.044,0,0.052,0.68,0,0.192,0.343,81.031,121680,4,rap
0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,202533,4,rap
0.718,0.668,1,-6.466,1,0.171,0.245,0,0.0854,0.39,113.124,224249,4,rap
0.757,0.69,1,-5.327,0,0.282,0.0716,0,0.192,0.914,132.064,194732,4,rap
0.79,0.629,8,-4.055,1,0.142,0.182,7.06E-06,0.338,0.267,170.023,169620,4,rap
0.678,0.435,1,-11.48,0,0.0404,0.0504,0,0.392,0.135,139.972,221322,4,rap
0.837,0.592,6,-6.586,0,0.168,0.274,0,0.0944,0.347,144.025,180625,4,rap
0.964,0.346,5,-9.309,0,0.53,0.035,0,0.108,0.562,119.958,142273,4,rap
0.874,0.492,9,-7.399,0,0.0604,0.299,0,0.0983,0.587,127.067,225484,4,rap
0.835,0.626,1,-5.833,1,0.125,0.0589,6.00E-05,0.396,0.35,91.03,217925,4,rap
0.595,0.559,10,-7.511,1,0.0912,0.0289,0,0.0887,0.155,136.107,170000,4,rap
0.652,0.795,11,-5.192,0,0.174,0.156,0,0.123,0.788,135.018,304607,4,rap
0.857,0.642,0,-3.656,1,0.0588,0.00823,0,0.106,0.0658,150.06,140793,4,rap
0.775,0.688,9,-8.856,0,0.24,0.0699,0,0.389,0.506,140.07,220160,4,rap
0.492,0.485,6,-11.644,1,0.144,0.0677,0.757,0.11,0.577,156.318,193632,5,rap
0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,227360,4,rap
0.876,0.519,11,-6.531,1,0.143,0.202,0,0.108,0.158,94.981,175230,4,rap
0.715,0.723,7,-3.263,1,0.191,0.0441,0.000834,0.102,0.97,77.02,260320,4,rap
0.584,0.823,4,-3.847,0,0.15,0.0829,0,0.178,0.236,164.03,262027,4,rap
0.766,0.606,9,-6.064,1,0.456,0.00266,0,0.166,0.352,160.223,140000,4,rap
0.884,0.559,0,-7.442,1,0.12,0.0236,0,0.101,0.342,97.994,232959,4,rap
0.671,0.529,0,-7.226,1,0.307,0.0769,0.000335,0.0856,0.203,161.989,165820,4,rap
0.602,0.765,5,-6.363,0,0.0347,0.353,0.0741,0.102,0.524,170.077,175059,4,rap
0.712,0.481,4,-5.415,0,0.0487,0.173,0,0.241,0.062,140,196138,4,rap
0.664,0.664,7,-6.104,1,0.0393,0.0427,0.00489,0.104,0.19,176.678,207071,4,rap
0.743,0.339,1,-7.678,1,0.409,0.00582,0,0.0812,0.118,203.927,238373,4,rap
0.651,0.739,10,-7.355,0,0.11,0.00635,1.33E-06,0.176,0.305,139.981,175084,4,rap
0.741,0.645,11,-5.116,0,0.0963,0.192,0,0.163,0.488,149.07,231964,4,rap
0.929,0.594,5,-7.382,0,0.245,0.102,0,0.107,0.768,94.748,147071,4,rap
0.896,0.615,6,-9.326,0,0.326,0.293,0,0.122,0.89,140.04,193776,4,rap
0.827,0.633,8,-8.626,1,0.18,0.0119,6.04E-06,0.0962,0.872,109.99,257455,4,rap
0.61,0.554,0,-5.501,1,0.137,0.0379,3.84E-05,0.166,0.244,159.85,221787,4,rap
0.642,0.782,5,-3.395,0,0.0477,0.381,0,0.108,0.396,162.005,195053,4,rap
0.864,0.664,8,-7.315,1,0.104,0.0476,0,0.0863,0.381,94.932,99108,4,rap
0.778,0.732,7,-7.69,1,0.204,0.0844,0,0.0857,0.374,160.012,204054,4,rap
0.578,0.486,0,-7.321,1,0.252,0.103,0,0.0766,0.29,153.1,300987,4,rap
0.6,0.767,5,-4.232,0,0.0868,0.26,0,0.0979,0.291,164.079,228147,4,rap
0.423,0.866,10,-5.316,1,0.082,0.0334,0.00222,0.0997,0.162,144.979,328345,4,edm
0.631,0.965,8,-4.163,0,0.076,0.0539,0.474,0.877,0.492,150.001,193604,4,edm
0.5,0.815,1,-5.051,1,0.127,0.0958,0.0389,0.0877,0.135,160.018,272773,4,edm
0.465,0.855,4,-2.429,0,0.0615,0.00804,0.000368,0.0749,0.0909,149.941,300850,4,edm
0.42,0.934,6,-4.505,0,0.0647,0.0319,0.89,0.0951,0.156,149.991,235066,4,edm
0.393,0.938,9,-5.819,1,0.137,0.00467,0.717,0.398,0.102,177.055,212893,4,edm
0.502,0.981,1,-1.569,1,0.0613,0.00169,0.5,0.154,0.213,150.018,256500,4,edm
0.475,0.946,1,-4.614,1,0.225,0.00175,0.00318,0.757,0.383,75.157,122107,4,edm
0.484,0.806,10,-6.095,0,0.127,0.0447,4.48E-05,0.333,0.417,145.127,249987,4,edm
0.459,0.903,6,-3.138,0,0.066,0.00239,0.537,0.181,0.694,175.107,197528,4,edm
0.436,0.938,2,-3.534,1,0.0917,0.000521,0.00907,0.344,0.131,149.993,272951,4,edm
0.458,0.865,11,-7.615,1,0.0987,0.0101,0.0185,0.246,0.209,150.762,202839,4,edm
0.543,0.827,10,-4.25,0,0.0459,0.000279,0.000645,0.194,0.103,150.001,193867,4,edm
0.327,0.945,8,-2.698,0,0.202,0.0172,0.115,0.43,0.14,154.773,260129,4,edm
0.577,0.595,0,-5.919,1,0.0545,0.00109,0.49,0.0816,0.357,149.868,230400,4,edm
0.536,0.879,1,-3.019,1,0.0621,0.0742,0,0.0847,0.334,140.137,192000,4,edm
0.737,0.753,9,-1.66,1,0.292,0.0292,0.168,0.365,0.282,113.111,128682,4,edm
0.402,0.95,1,-2.716,1,0.346,0.0109,0.0692,0.383,0.068,75.078,179200,4,edm
0.516,0.758,8,-7.096,1,0.0492,0.0118,0.577,0.24,0.0523,113.894,172632,4,edm
0.52,0.852,4,-1.424,1,0.473,0.0225,0.146,0.866,0.606,150.109,180900,4,edm
0.537,0.97,1,-2.332,0,0.051,0.000305,0.0325,0.102,0.186,155.015,204387,4,edm
0.49,0.931,8,-3.31,0,0.128,0.00541,0.0131,0.124,0.201,149.869,248000,4,edm
0.596,0.894,5,-4.63,1,0.0513,0.0272,0.592,0.115,0.0363,104.931,191007,4,edm
0.583,0.961,9,-2.099,1,0.15,0.000289,0.000889,0.311,0.174,145.016,247405,4,edm
0.595,0.712,10,-6.879,0,0.0539,0.0671,0,0.102,0.615,170.06,225882,4,edm
0.373,0.851,1,-4.658,0,0.382,0.56,0.184,0.105,0.508,82.337,168822,4,edm
0.606,0.881,0,-4.118,1,0.259,0.00157,0.599,0.133,0.216,174.046,223448,4,edm
0.602,0.763,7,-3.547,1,0.27,0.0038,0.000144,0.102,0.234,180.004,200000,4,edm
0.554,0.93,9,-3.612,0,0.0557,0.0224,3.66E-06,0.0793,0.514,139.995,202286,4,edm
0.766,0.839,1,-5.123,1,0.041,0.0049,0.0108,0.114,0.113,124.992,232275,4,edm
0.491,0.925,5,-3.233,0,0.0981,0.00461,0.0031,0.123,0.145,150.031,189133,4,edm
0.574,0.898,4,-5.568,0,0.0661,0.000959,0.369,0.313,0.213,150.01,137600,4,edm
0.831,0.895,1,-2.023,1,0.0456,0.0242,0.00483,0.035,0.58,127.992,231776,4,edm
0.679,0.696,4,-2.035,1,0.0848,0.0519,0.00412,0.295,0.518,150.139,210446,4,edm
0.651,0.996,4,0.747,1,0.166,0.227,0.0106,0.325,0.603,150.014,186864,4,edm
0.624,0.97,0,-0.975,1,0.0788,0.000874,0.548,0.545,0.869,142.019,219718,4,edm
0.526,0.991,1,-2.105,1,0.0589,0.0045,0.569,0.151,0.779,150.006,214500,4,edm
0.524,0.641,5,-8.226,0,0.0728,0.00338,0.696,0.382,0.341,180.062,244615,4,edm
0.584,0.909,11,-5.866,1,0.185,0.000747,0.0422,0.179,0.556,168.081,200603,4,edm
0.409,0.938,7,-2.504,0,0.158,0.116,2.96E-06,0.341,0.208,149.974,284800,4,edm
0.742,0.786,11,-6.281,1,0.126,0.0302,0.873,0.343,0.324,126.071,205867,4,edm
0.664,0.895,1,-5.398,1,0.465,0.0629,0.0324,0.156,0.372,150.079,162680,4,edm
0.592,0.977,6,-1.957,0,0.287,0.0325,0.000254,0.339,0.281,150.065,234600,4,edm
0.516,0.763,6,-5.886,0,0.0364,0.000409,0.00542,0.148,0.478,150.088,138750,4,edm
0.756,0.843,0,-4.726,1,0.0605,0.123,0.0339,0.129,0.21,144.062,243333,4,edm
0.319,0.724,4,-8.645,0,0.0364,0.0819,0.873,0.103,0.0366,140.124,324147,4,edm
0.662,0.765,9,-2.474,1,0.313,0.0197,1.11E-05,0.158,0.302,72.472,192000,4,edm
0.808,0.719,1,-5.729,1,0.375,0.0394,0.795,0.101,0.115,123.064,191225,4,edm
0.618,0.951,7,-3.836,0,0.341,0.101,0.000729,0.384,0.472,147.915,184556,4,edm
0.364,0.862,0,-5.651,0,0.301,0.159,0.44,0.126,0.0557,82.001,369280,4,edm
0.859,0.757,7,-6.005,1,0.0736,0.00942,0.0377,0.105,0.563,124.986,232523,4,edm
0.684,0.816,10,-5.211,0,0.0322,0.0181,0,0.0222,0.702,121.993,196215,4,edm
0.675,0.894,9,-4.982,0,0.0821,0.000156,0.00856,0.112,0.844,123.995,346880,4,edm
0.578,0.883,10,-6.423,1,0.0298,0.0259,0.0706,0.118,0.255,122.987,214483,4,edm
0.592,0.977,6,-3.389,1,0.312,0.206,0.000103,0.0703,0.496,126.178,175254,4,edm
0.484,0.806,10,-6.095,0,0.127,0.0447,4.48E-05,0.333,0.417,145.127,249987,4,edm
0.618,0.767,5,-5.024,1,0.0489,0.00552,0,0.147,0.239,124.071,158602,4,edm
0.688,0.924,11,-2.762,0,0.0851,0.147,4.68E-06,0.949,0.507,125.995,175402,4,edm
0.805,0.87,6,-4.181,1,0.0439,0.035,0.0882,0.294,0.386,122.996,191496,4,edm
0.693,0.575,9,-6.998,1,0.0801,0.374,0,0.252,0.492,117.999,211362,4,edm
0.76,0.964,2,-5.844,1,0.0576,0.00182,0.7,0.0974,0.641,125,248036,4,edm
0.601,0.99,6,-3.016,1,0.337,0.00116,0.52,0.124,0.192,127.958,148125,4,edm
0.615,0.948,8,-3.822,0,0.283,0.105,0,0.538,0.597,124.981,215040,3,edm
0.699,0.861,4,-3.09,0,0.173,0.0589,2.64E-06,0.0794,0.315,125.942,206453,3,edm
0.824,0.745,11,-5.49,0,0.0755,0.0467,3.29E-05,0.198,0.888,125.013,210547,4,edm
0.414,0.486,6,-6.431,0,0.0311,0.0129,0,0.111,0.368,128.038,230762,4,edm
0.649,0.755,10,-4.6,0,0.0872,0.000609,5.55E-05,0.631,0.44,127.053,219213,4,edm
0.684,0.818,4,-4.477,0,0.128,0.0469,3.39E-06,0.119,0.336,123.938,210968,4,edm
0.625,0.576,8,-5.812,1,0.036,0.217,2.85E-06,0.0897,0.297,121.915,218306,4,edm
0.752,0.764,1,-4.399,1,0.038,0.0476,9.44E-05,0.0543,0.582,121.958,163216,4,edm
0.575,0.954,1,-3.093,0,0.0442,0.0176,0.0506,0.0611,0.0882,124.978,194099,4,edm
0.717,0.752,0,-6.933,1,0.065,0.251,0.000468,0.0802,0.14,123.97,281267,4,edm
0.695,0.848,3,-6.068,0,0.0506,0.00916,0.109,0.12,0.797,122.028,181000,4,edm
0.562,0.871,0,-4.788,1,0.0646,0.341,1.47E-06,0.351,0.351,130.043,196615,4,edm
0.568,0.805,7,-4.108,1,0.0315,0.0587,0,0.209,0.365,125.99,243810,4,edm
0.711,0.829,11,-7.37,0,0.037,0.00163,0.0125,0.0809,0.435,118.021,186093,4,edm
0.588,0.697,3,-4.744,0,0.0372,0.186,0.000219,0.103,0.225,125.157,190417,4,edm
0.558,0.561,9,-5.003,1,0.0376,0.0923,0.000231,0.117,0.126,122.936,238049,4,edm
0.703,0.832,0,-7.202,0,0.0689,0.00149,0.127,0.0696,0.667,122.029,196489,4,edm
0.621,0.842,5,-4.886,1,0.158,0.492,0,0.27,0.55,119.761,181000,4,edm
0.705,0.937,3,-3.868,0,0.0963,0.0362,0.000271,0.178,0.786,124.999,195840,4,edm
0.626,0.755,6,-10.491,0,0.0337,0.14,0.386,0.0938,0.372,122.008,347213,4,edm
0.479,0.919,0,-3.443,1,0.153,0.116,0.000139,0.152,0.388,127.001,215488,4,edm
0.691,0.924,0,-3.839,1,0.0577,0.00828,3.80E-06,0.402,0.34,125.983,158095,4,edm
0.542,0.996,4,-3.124,1,0.0623,0.0172,0.0777,0.614,0.263,125.949,190822,4,edm
0.675,0.888,3,-3.473,0,0.0967,0.124,0.0248,0.076,0.439,123.919,180638,4,edm
0.784,0.913,1,-1.208,1,0.177,0.0114,0.00162,0.0831,0.59,126.054,199048,4,edm
0.584,0.959,9,-1.785,0,0.0942,0.00272,0,0.553,0.0729,125.987,172381,4,edm
0.706,0.882,8,-4.209,1,0.0637,0.0777,0.0169,0.61,0.215,122.932,202927,4,edm
0.603,0.882,2,-3.13,1,0.0338,0.0494,0.0132,0.241,0.507,120.996,189493,4,edm
0.677,0.848,7,-6.14,0,0.0741,0.0154,0.00111,0.277,0.469,125.068,208096,4,edm
0.701,0.933,7,-5.35,0,0.0407,0.121,0.924,0.0842,0.726,123.992,203347,4,edm
0.25,0.909,4,-5.407,1,0.0414,0.00909,0.848,0.136,0.322,128.025,226875,4,edm
0.77,0.932,8,-4.895,1,0.0313,0.0347,0.906,0.0597,0.393,122.999,253171,4,edm
0.538,0.904,10,-4.58,1,0.0551,0.00168,0.637,0.538,0.0731,123.989,181935,4,edm
0.497,0.925,2,-4.489,1,0.0745,0.00523,0.781,0.222,0.262,139.961,207827,4,edm
0.636,0.908,0,-3.01,0,0.0591,0.0324,0.00309,0.0883,0.353,127.994,166868,4,edm
0.285,0.694,11,-3.358,1,0.0482,0.511,0.000128,0.374,0.163,170.124,221294,4,edm
0.679,0.985,7,-3.357,1,0.0617,0.102,0.0107,0.33,0.462,124.953,191160,4,edm
0.422,0.677,11,-5.76,1,0.0365,0.251,3.55E-06,0.16,0.146,150.131,297782,4,edm
